[INFO ] [2021-09-17 13:55:52,081] Pre-Condition - Open browser 'firefox' with url: 'https://admin-demo.nopcommerce.com/login?ReturnUrl=/admin/'
[INFO ] [2021-09-17 16:20:06,118]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:06,140]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:06,143] Search_Advanced_Search_05 - Step 1: Enter 'Apple Macbook Pro' at Search keyword textbox
[INFO ] [2021-09-17 16:20:06,246] Search_Advanced_Search_05 - Step 2: Check to checkbox 'Advanced search'
[INFO ] [2021-09-17 16:20:06,549] Search_Advanced_Search_05 - Step 3: Select 'Computers' from dropdown 'Category'
[INFO ] [2021-09-17 16:20:06,849] Search_Advanced_Search_05 - Step 4: Uncheck to checkbox 'Automatically search sub categories'
[INFO ] [2021-09-17 16:20:06,898] Search_Advanced_Search_05 - Step 5: Click to Search button
[INFO ] [2021-09-17 16:20:08,124] Search_Advanced_Search_05 - Step 6: Verify error message 'No products were found that matched your criteria.' is displayed
[INFO ] [2021-09-17 16:20:08,195]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:08,199] Search_Advanced_Search_06 - Step 1: Enter 'Apple Macbook Pro' at Search keyword textbox
[INFO ] [2021-09-17 16:20:08,342] Search_Advanced_Search_06 - Step 2: Check to checkbox 'Advanced search'
[INFO ] [2021-09-17 16:20:08,415] Search_Advanced_Search_06 - Step 3: Select 'Computers' from dropdown 'Category'
[INFO ] [2021-09-17 16:20:08,516] Search_Advanced_Search_06 - Step 4: Check to checkbox 'Automatically search sub categories'
[INFO ] [2021-09-17 16:20:08,808] Search_Advanced_Search_06 - Step 5: Click to Search button
[INFO ] [2021-09-17 16:20:09,449] Search_Advanced_Search_06 - Step 6: Verify only 1 product 'Apple MacBook Pro 13-inch is displayed
[INFO ] [2021-09-17 16:20:09,484]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:09,502]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:09,507] Search_Advanced_Search_07 - Step 1: Enter 'Apple Macbook Pro' at Search keyword textbox
[INFO ] [2021-09-17 16:20:09,636] Search_Advanced_Search_07 - Step 2: Check to checkbox 'Advanced search'
[INFO ] [2021-09-17 16:20:09,698] Search_Advanced_Search_07 - Step 3: Select 'Computers' from dropdown 'Category'
[INFO ] [2021-09-17 16:20:09,776] Search_Advanced_Search_07 - Step 4: Check to checkbox 'Automatically search sub categories'
[INFO ] [2021-09-17 16:20:09,821] Search_Advanced_Search_07 - Step 5: Select 'HP' from dropdown 'Manufacturer'
[INFO ] [2021-09-17 16:20:10,132] Search_Advanced_Search_07 - Step 6: Click to Search button
[INFO ] [2021-09-17 16:20:11,538] Search_Advanced_Search_07 - Step 7: Verify error message 'No products were found that matched your criteria.' is displayed
[INFO ] [2021-09-17 16:20:11,602]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:11,605] Search_Advanced_Search_08 - Step 1: Enter 'Apple Macbook Pro' at Search keyword textbox
[INFO ] [2021-09-17 16:20:11,709] Search_Advanced_Search_08 - Step 2: Check to checkbox 'Advanced search'
[INFO ] [2021-09-17 16:20:11,754] Search_Advanced_Search_08 - Step 3: Select 'Computers' from dropdown 'Category'
[INFO ] [2021-09-17 16:20:11,846] Search_Advanced_Search_08 - Step 4: Check to checkbox 'Automatically search sub categories'
[INFO ] [2021-09-17 16:20:11,892] Search_Advanced_Search_08 - Step 5: Select 'Apple' from dropdown 'Manufacturer'
[INFO ] [2021-09-17 16:20:12,204] Search_Advanced_Search_08 - Step 6: Click to Search button
[INFO ] [2021-09-17 16:20:12,970] Search_Advanced_Search_08 - Step 7: Verify only 1 product 'Apple MacBook Pro 13-inch is displayed
[INFO ] [2021-09-17 16:20:13,006]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:13,022]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:13,024] Post-Condition - Close browser 'firefox'
[INFO ] [2021-09-17 16:20:13,024] OS name = windows 10
[INFO ] [2021-09-17 16:20:13,968] Pre-Condition - Open browser 'firefox' with url: 'https://demo.nopcommerce.com/'
[INFO ] [2021-09-17 16:20:19,537] Sort_Display_Paging_01 - Step 1: Click on menu 'Computers' >>> submenu 'Notebooks'
[INFO ] [2021-09-17 16:20:21,346] Sort_Display_Paging_01 - Step 2: Select option 'Name: A to Z' in dropdown 'Sort By'
[INFO ] [2021-09-17 16:20:23,687] Sort_Display_Paging_01 - Step 3: Verify product titles are sorted by alphabetical order
[INFO ] [2021-09-17 16:20:23,758]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:23,763] Sort_Display_Paging_02 - Step 1: Click on menu 'Computers' >>> submenu 'Notebooks'
[INFO ] [2021-09-17 16:20:25,393] Sort_Display_Paging_02 - Step 2: Select option 'Name: Z to A' in dropdown 'Sort By'
[INFO ] [2021-09-17 16:20:27,717] Sort_Display_Paging_02 - Step 3: Verify product titles are sorted by reverse alphabetical order
[INFO ] [2021-09-17 16:20:27,773]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:27,777] Sort_Display_Paging_03 - Step 1: Click on menu 'Computers' >>> submenu 'Notebooks'
[INFO ] [2021-09-17 16:20:29,408] Sort_Display_Paging_03 - Step 2: Select option 'Price: Low to High' in dropdown 'Sort By'
[INFO ] [2021-09-17 16:20:31,727] Sort_Display_Paging_03 - Step 3: Verify product prices are displayed with increasing order
[INFO ] [2021-09-17 16:20:31,785]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:31,788] Sort_Display_Paging_04 - Step 1: Click on menu 'Computers' >>> submenu 'Notebooks'
[INFO ] [2021-09-17 16:20:32,635] Sort_Display_Paging_04 - Step 2: Select option 'Price: High to Low' in dropdown 'Sort By'
[INFO ] [2021-09-17 16:20:34,969] Sort_Display_Paging_04 - Step 3: Verify product prices are displayed with decreasing order
[INFO ] [2021-09-17 16:20:35,028]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:35,032] Sort_Display_Paging_05 - Step 1: Click on menu 'Computers' >>> submenu 'Notebooks'
[INFO ] [2021-09-17 16:20:36,842] Sort_Display_Paging_05 - Step 2: Select option '3' in dropdown 'Display'
[INFO ] [2021-09-17 16:20:39,159] Sort_Display_Paging_05 - Step 4: Verify <= 3 products are displayed in page 1
[INFO ] [2021-09-17 16:20:39,196]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:39,197] Sort_Display_Paging_05 - Step 5: Verify Pagination exist and Next icon is displayed when in page 1
[INFO ] [2021-09-17 16:20:39,265]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:39,297]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:39,297] Sort_Display_Paging_05 - Step 6: Click To Page 2
[INFO ] [2021-09-17 16:20:40,564] Sort_Display_Paging_05 - Step 7: Verify <= 3 products are displayed in page 2
[INFO ] [2021-09-17 16:20:40,597]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:40,597] Sort_Display_Paging_05 - Step 8: Verify Pagination exist and Previous icon is displayed when in page 1
[INFO ] [2021-09-17 16:20:40,669]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:40,699]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:40,703] Sort_Display_Paging_06 - Step 1: Click on menu 'Computers' >>> submenu 'Notebooks'
[INFO ] [2021-09-17 16:20:42,334] Sort_Display_Paging_06 - Step 2: Select option '6' in dropdown 'Display'
[INFO ] [2021-09-17 16:20:44,443] Sort_Display_Paging_06 - Step 3: Verify <= 6 products are displayed
[INFO ] [2021-09-17 16:20:44,495]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:44,495] Sort_Display_Paging_06 - Step 4: Verify Pagination NOT exist
[INFO ] [2021-09-17 16:20:51,551]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:51,555] Sort_Display_Paging_06 - Step 1: Click on menu 'Computers' >>> submenu 'Notebooks'
[INFO ] [2021-09-17 16:20:52,395] Sort_Display_Paging_07 - Step 2: Select option '9' in dropdown 'Display'
[INFO ] [2021-09-17 16:20:54,740] Sort_Display_Paging_07 - Step 3: Verify <= 9 products are displayed
[INFO ] [2021-09-17 16:20:54,793]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:20:54,793] Sort_Display_Paging_07 - Step 4: Verify Pagination NOT exist
[INFO ] [2021-09-17 16:21:01,838]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:21:01,840] Post-Condition - Close browser 'firefox'
[INFO ] [2021-09-17 16:21:01,840] OS name = windows 10
[INFO ] [2021-09-17 16:21:02,888] Pre-Condition - Open browser 'firefox' with url: 'https://demo.nopcommerce.com/'
[INFO ] [2021-09-17 16:21:14,977] Wishlist_Compare_RecentView_01 - Step 1: Open 'Search' link at Footer page
[INFO ] [2021-09-17 16:21:16,189] Wishlist_Compare_RecentView_01 - Step 2: Enter 'ThinkPad X1 Carbon' at Search keyword textbox
[INFO ] [2021-09-17 16:21:16,320] Wishlist_Compare_RecentView_01 - Step 3: Click to Search button
[INFO ] [2021-09-17 16:21:17,483] Wishlist_Compare_RecentView_01 - Step 4: Click to product title
[INFO ] [2021-09-17 16:21:20,034] Wishlist_Compare_RecentView_01 - Step 5: Enter to Quantity textbox with data
[INFO ] [2021-09-17 16:21:20,142] Wishlist_Compare_RecentView_01 - Step 6: Get text sku, price, quantity
[INFO ] [2021-09-17 16:21:20,265] Wishlist_Compare_RecentView_01 - Step 7: Click to button link 'Add to wishlist'
[INFO ] [2021-09-17 16:21:20,552] Wishlist_Compare_RecentView_01 - Step 8: Verify success message is displayed with content 'The product has been added to your wishlist'
[INFO ] [2021-09-17 16:21:20,691]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:21:20,691] Wishlist_Compare_RecentView_01 - Step 9: Click to 'Wishlist' at footer page
[INFO ] [2021-09-17 16:21:21,205] Wishlist_Compare_RecentView_01 - Step 10: Verify product title, sku, price and quantity displayed as in Search Page
[INFO ] [2021-09-17 16:21:21,249]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:21:21,249] Wishlist_Compare_RecentView_01 - Step 11: Click to Wishlist url
[INFO ] [2021-09-17 16:21:21,704] Wishlist_Compare_RecentView_01 - Step 12: Verify wishlist title is displayed
[INFO ] [2021-09-17 16:21:21,731]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:21:21,736] Wishlist_Compare_RecentView_01 - Step 1: Click to 'Wishlist (1)' at header page
[INFO ] [2021-09-17 16:21:22,843] Wishlist_Compare_RecentView_02 - Step 2: Check to checbox 'Add to cart'
[INFO ] [2021-09-17 16:21:23,139] Wishlist_Compare_RecentView_02 - Step 3: Click to button 'Add to cart'
[INFO ] [2021-09-17 16:21:23,455] Wishlist_Compare_RecentView_02 - Step 4: Verify Shoppingcart(1) are displayed
[INFO ] [2021-09-17 16:21:23,901]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:21:23,905] Wishlist_Compare_RecentView_03 - Step 1: Click to 'Wishlist (1)' at header page
[INFO ] [2021-09-17 16:21:25,732] Wishlist_Compare_RecentView_03 - Step 2: Click to icon 'Remove'
[INFO ] [2021-09-17 16:21:26,270] Wishlist_Compare_RecentView_03 - Step 3: Verify message 'The wishlist is empty!' is displayed
[INFO ] [2021-09-17 16:21:26,296]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:21:26,296] Wishlist_Compare_RecentView_03 - Step 4: Verify all product info is undisplayed
[INFO ] [2021-09-17 16:21:33,354]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:21:33,357] Wishlist_Compare_RecentView_04 - Step 1: Click on menu 'Computers' >>> submenu 'Notebooks'
[INFO ] [2021-09-17 16:21:34,329] Wishlist_Compare_RecentView_04 - Step 2: Add 1 product to compare list with data 'Build your own computer'
[INFO ] [2021-09-17 16:21:35,697]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:21:35,697] Wishlist_Compare_RecentView_04 - Step 3: Add 1 products to compare list with data 'Lenovo IdeaCentre 600 All-in-One PC'
[INFO ] [2021-09-17 16:21:37,058]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:21:37,058] Wishlist_Compare_RecentView_04 - Step 4: Click to 'Compare products list' at footer page >>> Navigate to Compare list product page
[INFO ] [2021-09-17 16:21:37,490] Wishlist_Compare_RecentView_04 - Step 5: Verify 2 remove icons are displayed
[INFO ] [2021-09-17 16:21:37,505]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:21:37,506] Wishlist_Compare_RecentView_04 - Step 6: Verify name and price of 2 products displayed in Compare list and match with Home Page
[INFO ] [2021-09-17 16:21:37,545]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:21:37,588]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:21:37,620]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:21:37,651]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:21:37,651] Wishlist_Compare_RecentView_04 - Step 7: Click to button 'Clear list'
[INFO ] [2021-09-17 16:21:38,991] Wishlist_Compare_RecentView_04 - Step 8: Verify message 'You have no items to compare.' is displayed
[INFO ] [2021-09-17 16:21:39,010]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:21:39,010] Wishlist_Compare_RecentView_04 - Step 9: Verify name and price of 2 products NOT displayed in Compare list
[INFO ] [2021-09-17 16:21:46,050]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:21:53,110]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:22:00,168]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:22:07,217]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:22:07,221] Wishlist_Compare_RecentView_05 - Step 1: Click on menu 'Computers' >>> submenu 'Notebooks'
[INFO ] [2021-09-17 16:22:08,897] Wishlist_Compare_RecentView_05 - Step 2: View 5 random products
[INFO ] [2021-09-17 16:22:14,516] Wishlist_Compare_RecentView_05 - Step 3: Open 'Recently viewed products' at footer page >> Navigate to 'Recently viewed products' page 
[INFO ] [2021-09-17 16:22:15,012] Wishlist_Compare_RecentView_05 - Step 4: Verify header 'Recently viewed products' is displayed
[INFO ] [2021-09-17 16:22:15,057]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:22:18,070] Wishlist_Compare_RecentView_05 - Step 5: Verify ONLY last 3 product viewed are displayed
[INFO ] [2021-09-17 16:22:18,159]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:22:18,161] Post-Condition - Close browser 'firefox'
[INFO ] [2021-09-17 16:22:18,161] OS name = windows 10
[INFO ] [2021-09-17 16:22:19,167] Pre-Condition - Open browser 'firefox' with url: 'https://admin-demo.nopcommerce.com/login?ReturnUrl=/admin/'
[INFO ] [2021-09-17 16:22:24,261] Admin_00 - Step 1: Open 'Admin Nopcommerce' page
[INFO ] [2021-09-17 16:22:24,275] Admin_00 - Step 2: Input data to Email textbox admin@yourstore.com
[INFO ] [2021-09-17 16:22:24,419] Admin_00 - Step 3: Input data to Password textbox admin
[INFO ] [2021-09-17 16:22:24,528] Admin_00 - Step 4: Verify Dashboard Header Text is displayed
[INFO ] [2021-09-17 16:22:37,680]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:22:37,684] Admin_01 - Step 1: At Dashboard Page, click to menu 'Catalog' and submenu 'Products'
[INFO ] [2021-09-17 16:22:40,436] Admin_01 - Step 2: Input 'Lenovo IdeaCentre 600 All-in-One PC' to textbox Product Name
[INFO ] [2021-09-17 16:22:40,603] Admin_01 - Step 3: Click to Seach button
[INFO ] [2021-09-17 16:22:41,894] Admin_01 - Step 4: Verify only 1 item displayed
[INFO ] [2021-09-17 16:22:42,142]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:22:42,142] Admin_01 - Step 5: Verify data is displayed with 'Lenovo IdeaCentre 600 All-in-One PC','LE_IC_600','500','10000'
[INFO ] [2021-09-17 16:23:12,265] Admin_02 - Step 1: Refresh Product Search Page
[INFO ] [2021-09-17 16:23:14,974] Admin_02 - Step 2: Input 'Lenovo IdeaCentre 600 All-in-One PC' to textbox Product Name
[INFO ] [2021-09-17 16:23:15,116] Admin_02 - Step 3: Select 'Computers' from Dropdown Category
[INFO ] [2021-09-17 16:23:15,452] Admin_02 - Step 4: Click to Seach button
[INFO ] [2021-09-17 16:23:15,728] Admin_02 - Step 5: Verify No Data message is displayed
[INFO ] [2021-09-17 16:23:16,973]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:23:16,976] Admin_03 - Step 1: Refresh Product Search Page
[INFO ] [2021-09-17 16:23:19,767] Admin_03 - Step 2: Input 'Lenovo IdeaCentre 600 All-in-One PC' to textbox Product Name
[INFO ] [2021-09-17 16:23:19,919] Admin_03 - Step 3: Select 'Computers' from Dropdown Category
[INFO ] [2021-09-17 16:23:20,249] Admin_03 - Step 4: Check to checkbox Sub Categories
[INFO ] [2021-09-17 16:23:20,669] Admin_03 - Step 5: Click to Seach button
[INFO ] [2021-09-17 16:23:21,965] Admin_03 - Step 6: Verify only 1 item displayed
[INFO ] [2021-09-17 16:23:22,046]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:23:22,046] Admin_03 - Step 7: Verify data is displayed with 'Lenovo IdeaCentre 600 All-in-One PC','LE_IC_600','500','10000'
[INFO ] [2021-09-17 16:23:52,149] Admin_04 - Step 1: Refresh Product Search Page
[INFO ] [2021-09-17 16:23:54,836] Admin_04 - Step 2: Input 'Lenovo IdeaCentre 600 All-in-One PC' to textbox Product Name
[INFO ] [2021-09-17 16:23:54,982] Admin_04 - Step 3: Select 'Computers >> Desktops' from Dropdown Category
[INFO ] [2021-09-17 16:23:55,329] Admin_04 - Step 4: Click to Seach button
[INFO ] [2021-09-17 16:23:57,609] Admin_04 - Step 5: Verify only 1 item displayed
[INFO ] [2021-09-17 16:23:57,658]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:23:57,658] Admin_03 - Step 6: Verify data is displayed with 'Lenovo IdeaCentre 600 All-in-One PC','LE_IC_600','500','10000'
[INFO ] [2021-09-17 16:24:27,760] Admin_05 - Step 1: Refresh Product Search Page
[INFO ] [2021-09-17 16:24:30,663] Admin_05 - Step 2: Input 'Lenovo IdeaCentre 600 All-in-One PC' to textbox Product Name
[INFO ] [2021-09-17 16:24:30,830] Admin_05 - Step 3: Select 'All' from Dropdown Category
[INFO ] [2021-09-17 16:24:30,923] Admin_05 - Step 4: Select 'Apple' from Dropdown Manufacturer
[INFO ] [2021-09-17 16:24:31,248] Admin_05 - Step 5: Click to Seach button
[INFO ] [2021-09-17 16:24:32,591] Admin_05 - Step 6: Verify No Data message is displayed
[INFO ] [2021-09-17 16:24:32,668]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:24:32,671] Admin_06 - Step 1: Refresh Product Search Page
[INFO ] [2021-09-17 16:24:35,439] Admin_06 - Step 2: Input data to 'GoDirectlyToSku' textbox LE_IC_600
[INFO ] [2021-09-17 16:24:35,570] Admin_06 - Step 3: Click to button 'Go'
[INFO ] [2021-09-17 16:24:38,049] Admin_06 - Step 4: Navigate to Product Details page
[INFO ] [2021-09-17 16:24:39,060] Admin_06 - Step 5: Click to expand icon at 'Product info'
[INFO ] [2021-09-17 16:24:39,270] Admin_06 - Step 6: Verify data is displayed with 'Lenovo IdeaCentre 600 All-in-One PC'
[INFO ] [2021-09-17 16:24:39,502]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:24:39,507] Admin_07 - Step 1: Refresh Product Details Page
[INFO ] [2021-09-17 16:24:42,495] Admin_07 - Step 2: Navigate to Dashboard Page
[INFO ] [2021-09-17 16:24:57,412]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:25:01,461]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:25:07,075]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:25:07,110]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:25:14,164]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:25:14,217]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:25:20,987]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:25:21,025]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:25:26,763]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:25:26,801]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:25:38,052]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:25:44,539]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:25:44,621]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:25:44,626] Admin_13 - Step 1: Refresh Customers Page
[INFO ] [2021-09-17 16:25:46,686] Admin_13 - Step 2: Input data to textbox Email with edit_automationfc_74576@mail.com
[INFO ] [2021-09-17 16:25:46,830] Admin_13 - Step 3: Input data to textbox FirstName with Edit Automation
[INFO ] [2021-09-17 16:25:46,950] Admin_13 - Step 4: Input data to textbox LastName with Edit FC
[INFO ] [2021-09-17 16:25:47,056] Admin_13 - Step 5: Select from dropdown Month with '2'
[INFO ] [2021-09-17 16:25:47,375] Admin_13 - Step 6: Select from dropdown Day with '2'
[INFO ] [2021-09-17 16:25:47,687] Admin_13 - Step 7: Input data to textbox LastName with Edit Automation FC
[INFO ] [2021-09-17 16:25:47,797] Admin_13 - Step 8: Close default 'Registered' role of dropdown 'Customer Roles'
[INFO ] [2021-09-17 16:25:47,910] Admin_13 - Step 9:  Select from dropdown Customer Roles with data Guests
[INFO ] [2021-09-17 16:25:49,055] Admin_13 - Step 10: Click to Search button
[INFO ] [2021-09-17 16:25:50,390] Admin_13 - Step 11: Click to Edit button on table data
[INFO ] [2021-09-17 16:25:51,136] Admin_13 - Step 12: Navigate to Customer Edit Page
[INFO ] [2021-09-17 16:25:51,136] Admin_13 - Step 13: Click to expand icon on Addresses
[INFO ] [2021-09-17 16:25:51,316] Admin_13 - Step 14: Click to 'Add new address' button
[INFO ] [2021-09-17 16:25:53,528] Admin_13 - Step 15: Input data to First name textbox
[INFO ] [2021-09-17 16:25:53,643] Admin_13 - Step 16: Input data to Last name textbox
[INFO ] [2021-09-17 16:25:53,750] Admin_13 - Step 17: Input data to Email textbox
[INFO ] [2021-09-17 16:25:53,925] Admin_13 - Step 18: Input data to Company textbox
[INFO ] [2021-09-17 16:25:54,050] Admin_13 - Step 19: Select from Country dropdown with data Viet Nam
[INFO ] [2021-09-17 16:25:54,370] Admin_13 - Step 20: Select from State/province dropdown with data Other
[INFO ] [2021-09-17 16:25:54,527] Admin_14 - Step 1: Click to 'back to customer list'
[INFO ] [2021-09-17 16:26:24,615] Admin_15 - Step 1: Click to 'back to customer list'
[INFO ] [2021-09-17 16:26:54,702] Post-Condition - Close browser 'firefox'
[INFO ] [2021-09-17 16:26:54,702] OS name = windows 10
[INFO ] [2021-09-17 16:27:10,232] Pre-Condition - Open browser 'chrome' with url: 'https://demo.nopcommerce.com/'
[INFO ] [2021-09-17 16:27:13,332]  Register_00 - Step 1: Verify Home Page Slider is displayed
[INFO ] [2021-09-17 16:27:13,415]  Register_00 - Step 2: Click to Register link
[INFO ] [2021-09-17 16:27:14,782]  Register_00 - Step 3: Check to Gender Male radio button
[INFO ] [2021-09-17 16:27:14,894]  Register_00 - Step 4: Enter to First Name textbox with data 'Cristiano'
[INFO ] [2021-09-17 16:27:15,067]  Register_00 - Step 5: Enter to Last Name textbox with data 'Ronaldo'
[INFO ] [2021-09-17 16:27:15,221]  Register_00 - Step 6: Enter to Email textbox with data 'cr7_69472@mail.com'
[INFO ] [2021-09-17 16:27:15,409]  Register_00 - Step 7: Enter to Password textbox with data '123456'
[INFO ] [2021-09-17 16:27:15,569]  Register_00 - Step 8: Enter to Confirm Password textbox with data '123456'
[INFO ] [2021-09-17 16:27:15,728]  Register_00 - Step 9: Click To Register Button
[INFO ] [2021-09-17 16:27:17,232]  Register_00 - Step 10: Verify Success Message is displayed with content 'Your registration completed'
[INFO ] [2021-09-17 16:27:17,294]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:27:17,294]  Register_00 - Step 11: Click To Logout Link
[INFO ] [2021-09-17 16:27:19,483]  Register_01 - Step 1: Verify Home Page Slider is displayed
[INFO ] [2021-09-17 16:27:19,540]  Register_01 - Step 2: Click to Register link
[INFO ] [2021-09-17 16:27:20,196]  Register_01 - Step 3: Check to Gender Male radio button
[INFO ] [2021-09-17 16:27:20,301]  Register_01 - Step 4: Enter to First Name textbox with blank data
[INFO ] [2021-09-17 16:27:20,452]  Register_01 - Step 5: Enter to Last Name textbox with blank data
[INFO ] [2021-09-17 16:27:20,624]  Register_01 - Step 6: Enter to Email textbox with blank data
[INFO ] [2021-09-17 16:27:20,760]  Register_01 - Step 6: Enter to Password textbox with blank data
[INFO ] [2021-09-17 16:27:20,902]  Register_01 - Step 7: Enter to Confirm Password textbox with blank data
[INFO ] [2021-09-17 16:27:21,056]  Register_01 - Step 8: Click To Register Button
[INFO ] [2021-09-17 16:27:21,184]  Register_01 - Step 9: Verify error messages displayed on 5 texboxes
[INFO ] [2021-09-17 16:27:21,246]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:27:21,309]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:27:21,372]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:27:21,450]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:27:21,509]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:27:21,513]  Register_02 - Step 1: Check to Gender Male radio button
[INFO ] [2021-09-17 16:27:21,600]  Register_02 - Step 2: Enter to First Name textbox with data 'Cristiano'
[INFO ] [2021-09-17 16:27:21,757]  Register_02 - Step 3: Enter to Last Name textbox with data 'Ronaldo'
[INFO ] [2021-09-17 16:27:21,906]  Register_02 - Step 4: Enter to Email textbox with data '12@nn'
[INFO ] [2021-09-17 16:27:22,056]  Register_02 - Step 5: Enter to Password textbox with data '123456'
[INFO ] [2021-09-17 16:27:22,217]  Register_02 - Step 6: Enter to Confirm Password textbox with data '123456'
[INFO ] [2021-09-17 16:27:22,377]  Register_02 - Step 7: Click To Register Button
[INFO ] [2021-09-17 16:27:23,638]  Register_02 - Step 8: Verify error message is displayed with content 'Wrong email'
[INFO ] [2021-09-17 16:27:23,711]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-09-17 16:27:23,714]  Register_03 - Step 1: Check to Gender Male radio button
[INFO ] [2021-09-17 16:27:23,826]  Register_03 - Step 2: Enter to First Name textbox with data 'Cristiano'
[INFO ] [2021-09-17 16:27:23,990]  Register_03 - Step 3: Enter to Last Name textbox with data 'Ronaldo'
[INFO ] [2021-09-17 16:27:24,147]  Register_03 - Step 4: Enter to Email textbox with data 'cr7_43897@mail.com'
[INFO ] [2021-09-17 16:27:24,325]  Register_03 - Step 5: Enter to Password textbox with data '123456'
[INFO ] [2021-09-17 16:27:24,493]  Register_03 - Step 6: Enter to Password textbox with data '123456'
[INFO ] [2021-09-17 16:27:24,642]  Register_03 - Step 7: Click To Register Button
[INFO ] [2021-09-17 16:27:25,911]  Register_03 - Step 8: Verify error message is displayed with content 'The specified email already exists'
